lead_id,connector_id,region,segment,product,lead_date,approved,disbursed,tat_days,disbursal_amount
LD11654,CN1053,Mumbai,DSA,Business Loan,2026-05-04,True,True,12.0,1964000.0
LD11655,CN1057,Pune,DSA,Business Loan,2026-02-03,False,False,,0.0
LD11656,CN1025,Chennai,Aggregator,Business Loan,2026-04-26,False,False,,0.0
LD11657,CN1037,Bangalore,Aggregator,Home Loan,2026-03-25,True,True,21.0,1054000.0
LD11658,CN1049,Pune,Digital Partner,Home Loan,2026-04-12,True,True,23.0,2231000.0
LD11659,CN1038,Pune,Digital Partner,LAP,2026-01-23,False,False,,0.0
LD11660,CN1028,Mumbai,Aggregator,Personal Loan,2026-05-27,False,False,,0.0
LD11661,CN1017,Hyderabad,Digital Partner,LAP,2026-05-24,True,True,4.0,521000.0
LD11662,CN1023,Delhi NCR,Digital Partner,Personal Loan,2026-05-26,True,True,18.0,2247000.0
LD11663,CN1026,Pune,Aggregator,Personal Loan,2026-05-17,True,True,8.0,651000.0
LD11664,CN1013,Chennai,Aggregator,Business Loan,2026-01-22,False,False,,0.0
LD11665,CN1008,Bangalore,Digital Partner,LAP,2026-04-13,True,True,2.0,883000.0
LD11666,CN1014,Delhi NCR,Aggregator,Home Loan,2026-04-17,True,True,14.0,680000.0
LD11667,CN1049,Pune,Digital Partner,Personal Loan,2026-01-26,True,True,7.0,676000.0
LD11668,CN1023,Delhi NCR,Digital Partner,Personal Loan,2026-02-09,True,True,7.0,194000.0
LD11669,CN1004,Chennai,Direct Sales,LAP,2026-02-16,True,True,14.0,292000.0
LD11670,CN1049,Pune,Digital Partner,Home Loan,2026-04-16,False,False,,0.0
LD11671,CN1053,Mumbai,DSA,LAP,2026-04-07,False,False,,0.0
LD11672,CN1052,Delhi NCR,DSA,Personal Loan,2026-01-14,True,True,20.0,629000.0
LD11673,CN1022,Pune,Aggregator,Business Loan,2026-01-30,True,True,19.0,1047000.0
LD11674,CN1031,Delhi NCR,Direct Sales,Business Loan,2026-01-08,True,True,2.0,709000.0
LD11675,CN1053,Mumbai,DSA,Personal Loan,2026-03-05,False,False,,0.0
LD11676,CN1057,Pune,DSA,Home Loan,2026-03-19,True,True,22.0,1276000.0
LD11677,CN1044,Chennai,DSA,Home Loan,2026-04-06,False,False,,0.0
LD11678,CN1024,Hyderabad,Aggregator,Home Loan,2026-03-04,False,False,,0.0
LD11679,CN1002,Bangalore,DSA,Business Loan,2026-05-23,True,True,16.0,2405000.0
LD11680,CN1033,Pune,Aggregator,LAP,2026-02-12,True,False,17.0,0.0
LD11681,CN1017,Hyderabad,Digital Partner,LAP,2026-03-06,False,False,,0.0
LD11682,CN1051,Delhi NCR,DSA,Business Loan,2026-03-31,False,False,,0.0
LD11683,CN1001,Chennai,Digital Partner,Home Loan,2026-05-30,False,False,,0.0
LD11684,CN1007,Bangalore,DSA,LAP,2026-01-12,True,True,4.0,787000.0
LD11685,CN1047,Pune,DSA,Business Loan,2026-02-01,False,False,,0.0
LD11686,CN1055,Chennai,DSA,LAP,2026-04-21,True,True,12.0,2216000.0
LD11687,CN1029,Bangalore,Direct Sales,LAP,2026-03-08,False,False,,0.0
LD11688,CN1057,Pune,DSA,Business Loan,2026-03-11,True,False,12.0,0.0
LD11689,CN1013,Chennai,Aggregator,Home Loan,2026-04-28,False,False,,0.0
LD11690,CN1010,Pune,Digital Partner,LAP,2026-01-05,False,False,,0.0
LD11691,CN1026,Pune,Aggregator,Home Loan,2026-01-01,False,False,,0.0
LD11692,CN1053,Mumbai,DSA,Personal Loan,2026-01-03,False,False,,0.0
LD11693,CN1023,Delhi NCR,Digital Partner,Business Loan,2026-05-23,False,False,,0.0
LD11694,CN1050,Hyderabad,Digital Partner,Business Loan,2026-04-11,True,True,22.0,1646000.0
LD11695,CN1052,Delhi NCR,DSA,Personal Loan,2026-04-24,False,False,,0.0
LD11696,CN1002,Bangalore,DSA,LAP,2026-04-07,False,False,,0.0
LD11697,CN1029,Bangalore,Direct Sales,LAP,2026-04-10,True,True,24.0,2460000.0
LD11698,CN1016,Hyderabad,Aggregator,Personal Loan,2026-04-29,True,True,2.0,593000.0
LD11699,CN1003,Chennai,Digital Partner,Personal Loan,2026-03-13,False,False,,0.0
LD11700,CN1044,Chennai,DSA,LAP,2026-02-19,True,True,11.0,2031000.0
LD11701,CN1041,Bangalore,DSA,Home Loan,2026-03-01,False,False,,0.0
LD11702,CN1035,Hyderabad,Digital Partner,LAP,2026-01-10,True,False,24.0,0.0
LD11703,CN1008,Bangalore,Digital Partner,Home Loan,2026-01-02,True,True,14.0,322000.0
LD11704,CN1027,Mumbai,Digital Partner,LAP,2026-05-26,True,True,8.0,1667000.0
LD11705,CN1043,Bangalore,Direct Sales,Home Loan,2026-01-17,True,True,6.0,686000.0
LD11706,CN1026,Pune,Aggregator,Home Loan,2026-05-14,False,False,,0.0
LD11707,CN1048,Mumbai,Digital Partner,LAP,2026-02-19,False,False,,0.0
LD11708,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-05-17,True,True,16.0,55000.0
LD11709,CN1053,Mumbai,DSA,Business Loan,2026-01-14,False,False,,0.0
LD11710,CN1040,Mumbai,Digital Partner,LAP,2026-04-21,False,False,,0.0
LD11711,CN1055,Chennai,DSA,Business Loan,2026-03-12,True,True,17.0,936000.0
LD11712,CN1036,Hyderabad,DSA,Personal Loan,2026-02-27,True,False,19.0,0.0
LD11713,CN1015,Pune,Aggregator,Business Loan,2026-03-22,True,True,4.0,2206000.0
LD11714,CN1040,Mumbai,Digital Partner,Personal Loan,2026-02-27,False,False,,0.0
LD11715,CN1045,Mumbai,Digital Partner,Business Loan,2026-01-20,False,False,,0.0
LD11716,CN1048,Mumbai,Digital Partner,Home Loan,2026-02-12,True,True,22.0,287000.0
LD11717,CN1025,Chennai,Aggregator,Business Loan,2026-04-21,False,False,,0.0
LD11718,CN1049,Pune,Digital Partner,LAP,2026-03-06,True,True,12.0,2090000.0
LD11719,CN1014,Delhi NCR,Aggregator,LAP,2026-05-14,False,False,,0.0
LD11720,CN1025,Chennai,Aggregator,Personal Loan,2026-04-23,False,False,,0.0
LD11721,CN1004,Chennai,Direct Sales,Business Loan,2026-05-29,True,False,3.0,0.0
LD11722,CN1035,Hyderabad,Digital Partner,Business Loan,2026-03-22,False,False,,0.0
LD11723,CN1033,Pune,Aggregator,Personal Loan,2026-02-02,True,True,3.0,789000.0
LD11724,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-01-17,True,True,3.0,773000.0
LD11725,CN1015,Pune,Aggregator,Business Loan,2026-04-13,True,True,9.0,2168000.0
LD11726,CN1051,Delhi NCR,DSA,Personal Loan,2026-04-27,True,True,21.0,1567000.0
LD11727,CN1005,Delhi NCR,Direct Sales,LAP,2026-01-07,True,True,8.0,315000.0
LD11728,CN1048,Mumbai,Digital Partner,Personal Loan,2026-01-18,True,True,20.0,359000.0
LD11729,CN1052,Delhi NCR,DSA,LAP,2026-04-01,True,True,16.0,506000.0
LD11730,CN1035,Hyderabad,Digital Partner,Home Loan,2026-01-12,True,True,15.0,1307000.0
LD11731,CN1026,Pune,Aggregator,LAP,2026-03-21,False,False,,0.0
LD11732,CN1008,Bangalore,Digital Partner,Home Loan,2026-02-07,True,True,11.0,954000.0
LD11733,CN1019,Pune,DSA,Personal Loan,2026-05-13,True,True,3.0,632000.0
LD11734,CN1021,Mumbai,Aggregator,Personal Loan,2026-04-19,True,False,22.0,0.0
LD11735,CN1032,Pune,Digital Partner,Home Loan,2026-01-18,True,True,24.0,1745000.0
LD11736,CN1055,Chennai,DSA,Business Loan,2026-03-26,False,False,,0.0
LD11737,CN1056,Delhi NCR,DSA,LAP,2026-03-18,True,True,16.0,2196000.0
LD11738,CN1025,Chennai,Aggregator,Personal Loan,2026-05-07,True,True,9.0,1748000.0
LD11739,CN1011,Bangalore,Digital Partner,Business Loan,2026-02-24,True,True,12.0,2028000.0
LD11740,CN1015,Pune,Aggregator,Business Loan,2026-02-22,True,True,2.0,939000.0
LD11741,CN1047,Pune,DSA,Personal Loan,2026-04-02,True,True,11.0,1129000.0
LD11742,CN1053,Mumbai,DSA,LAP,2026-01-12,False,False,,0.0
LD11743,CN1052,Delhi NCR,DSA,Home Loan,2026-02-20,True,True,10.0,1811000.0
LD11744,CN1010,Pune,Digital Partner,LAP,2026-05-22,True,True,7.0,2115000.0
LD11745,CN1057,Pune,DSA,Personal Loan,2026-01-06,False,False,,0.0
LD11746,CN1001,Chennai,Digital Partner,Home Loan,2026-04-08,False,False,,0.0
LD11747,CN1003,Chennai,Digital Partner,Personal Loan,2026-03-28,False,False,,0.0
LD11748,CN1014,Delhi NCR,Aggregator,LAP,2026-04-27,True,True,23.0,470000.0
LD11749,CN1048,Mumbai,Digital Partner,Business Loan,2026-01-17,True,False,6.0,0.0
LD11750,CN1024,Hyderabad,Aggregator,Home Loan,2026-02-19,False,False,,0.0
LD11751,CN1039,Pune,DSA,LAP,2026-03-23,True,False,9.0,0.0
LD11752,CN1049,Pune,Digital Partner,Personal Loan,2026-05-31,True,True,6.0,853000.0
LD11753,CN1040,Mumbai,Digital Partner,Personal Loan,2026-03-13,False,False,,0.0
LD11754,CN1004,Chennai,Direct Sales,Business Loan,2026-02-23,False,False,,0.0
LD11755,CN1047,Pune,DSA,Business Loan,2026-01-17,True,True,22.0,1890000.0
LD11756,CN1059,Pune,DSA,LAP,2026-05-08,True,True,24.0,966000.0
LD11757,CN1036,Hyderabad,DSA,Business Loan,2026-05-07,True,True,22.0,2307000.0
LD11758,CN1030,Bangalore,Digital Partner,Personal Loan,2026-02-23,True,True,9.0,1020000.0
LD11759,CN1050,Hyderabad,Digital Partner,LAP,2026-04-19,False,False,,0.0
LD11760,CN1013,Chennai,Aggregator,Home Loan,2026-04-06,False,False,,0.0
LD11761,CN1053,Mumbai,DSA,Personal Loan,2026-02-04,False,False,,0.0
LD11762,CN1005,Delhi NCR,Direct Sales,LAP,2026-04-24,True,True,3.0,1190000.0
LD11763,CN1056,Delhi NCR,DSA,LAP,2026-04-20,True,True,13.0,2021000.0
LD11764,CN1041,Bangalore,DSA,LAP,2026-03-11,True,True,9.0,701000.0
LD11765,CN1024,Hyderabad,Aggregator,Personal Loan,2026-04-02,False,False,,0.0
LD11766,CN1011,Bangalore,Digital Partner,LAP,2026-05-09,True,True,10.0,2320000.0
LD11767,CN1023,Delhi NCR,Digital Partner,Personal Loan,2026-01-31,True,True,8.0,868000.0
LD11768,CN1001,Chennai,Digital Partner,LAP,2026-03-06,True,True,23.0,2121000.0
LD11769,CN1056,Delhi NCR,DSA,Home Loan,2026-02-05,False,False,,0.0
LD11770,CN1051,Delhi NCR,DSA,LAP,2026-01-03,False,False,,0.0
LD11771,CN1026,Pune,Aggregator,LAP,2026-03-30,False,False,,0.0
LD11772,CN1019,Pune,DSA,Business Loan,2026-04-14,False,False,,0.0
LD11773,CN1009,Chennai,Aggregator,Personal Loan,2026-05-01,False,False,,0.0
LD11774,CN1030,Bangalore,Digital Partner,Home Loan,2026-04-12,True,True,8.0,1212000.0
LD11775,CN1055,Chennai,DSA,Business Loan,2026-04-29,True,True,8.0,1101000.0
LD11776,CN1013,Chennai,Aggregator,Business Loan,2026-02-23,False,False,,0.0
LD11777,CN1039,Pune,DSA,Personal Loan,2026-04-06,True,False,11.0,0.0
LD11778,CN1059,Pune,DSA,Personal Loan,2026-05-08,False,False,,0.0
LD11779,CN1042,Chennai,Aggregator,LAP,2026-03-28,True,True,14.0,1919000.0
LD11780,CN1020,Chennai,Direct Sales,LAP,2026-03-25,False,False,,0.0
LD11781,CN1025,Chennai,Aggregator,Personal Loan,2026-02-05,True,False,12.0,0.0
LD11782,CN1043,Bangalore,Direct Sales,Business Loan,2026-04-08,True,True,19.0,997000.0
LD11783,CN1039,Pune,DSA,Business Loan,2026-01-28,True,False,22.0,0.0
LD11784,CN1057,Pune,DSA,LAP,2026-01-24,True,True,7.0,129000.0
LD11785,CN1047,Pune,DSA,Business Loan,2026-01-07,True,True,14.0,745000.0
LD11786,CN1038,Pune,Digital Partner,Home Loan,2026-03-16,False,False,,0.0
LD11787,CN1017,Hyderabad,Digital Partner,Personal Loan,2026-04-27,True,True,7.0,851000.0
LD11788,CN1021,Mumbai,Aggregator,Business Loan,2026-04-11,True,True,19.0,1075000.0
LD11789,CN1021,Mumbai,Aggregator,Personal Loan,2026-04-10,False,False,,0.0
LD11790,CN1053,Mumbai,DSA,Home Loan,2026-02-03,False,False,,0.0
LD11791,CN1005,Delhi NCR,Direct Sales,LAP,2026-04-21,False,False,,0.0
LD11792,CN1051,Delhi NCR,DSA,Business Loan,2026-02-10,True,False,20.0,0.0
LD11793,CN1039,Pune,DSA,Home Loan,2026-05-09,False,False,,0.0
LD11794,CN1010,Pune,Digital Partner,Business Loan,2026-03-12,True,False,16.0,0.0
LD11795,CN1015,Pune,Aggregator,Personal Loan,2026-04-13,False,False,,0.0
LD11796,CN1014,Delhi NCR,Aggregator,Home Loan,2026-05-15,True,True,17.0,1178000.0
LD11797,CN1028,Mumbai,Aggregator,Personal Loan,2026-01-24,True,False,16.0,0.0
LD11798,CN1020,Chennai,Direct Sales,LAP,2026-03-18,True,True,7.0,1067000.0
LD11799,CN1040,Mumbai,Digital Partner,Home Loan,2026-04-21,True,False,7.0,0.0
LD11800,CN1036,Hyderabad,DSA,Personal Loan,2026-04-11,False,False,,0.0
LD11801,CN1046,Delhi NCR,Aggregator,Personal Loan,2026-03-03,False,False,,0.0
LD11802,CN1043,Bangalore,Direct Sales,Home Loan,2026-03-12,False,False,,0.0
LD11803,CN1039,Pune,DSA,LAP,2026-01-18,False,False,,0.0
LD11804,CN1018,Delhi NCR,Aggregator,Home Loan,2026-05-07,True,True,5.0,2489000.0
LD11805,CN1004,Chennai,Direct Sales,Personal Loan,2026-01-27,False,False,,0.0
LD11806,CN1038,Pune,Digital Partner,LAP,2026-04-15,True,True,18.0,159000.0
LD11807,CN1027,Mumbai,Digital Partner,Personal Loan,2026-01-19,True,True,16.0,984000.0
LD11808,CN1023,Delhi NCR,Digital Partner,Business Loan,2026-02-19,True,True,5.0,1787000.0
LD11809,CN1033,Pune,Aggregator,Home Loan,2026-03-25,False,False,,0.0
LD11810,CN1026,Pune,Aggregator,Business Loan,2026-05-05,True,True,23.0,644000.0
LD11811,CN1050,Hyderabad,Digital Partner,Business Loan,2026-02-05,True,True,7.0,468000.0
LD11812,CN1057,Pune,DSA,Personal Loan,2026-01-26,True,True,25.0,1008000.0
LD11813,CN1042,Chennai,Aggregator,Personal Loan,2026-01-03,False,False,,0.0
LD11814,CN1053,Mumbai,DSA,Home Loan,2026-04-23,True,True,3.0,2237000.0
LD11815,CN1023,Delhi NCR,Digital Partner,Home Loan,2026-04-24,False,False,,0.0
LD11816,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-04-10,False,False,,0.0
LD11817,CN1031,Delhi NCR,Direct Sales,Business Loan,2026-01-14,True,True,14.0,1929000.0
LD11818,CN1017,Hyderabad,Digital Partner,Home Loan,2026-04-06,False,False,,0.0
LD11819,CN1020,Chennai,Direct Sales,Home Loan,2026-01-24,True,True,2.0,876000.0
LD11820,CN1050,Hyderabad,Digital Partner,Home Loan,2026-01-17,True,False,23.0,0.0
LD11821,CN1050,Hyderabad,Digital Partner,Home Loan,2026-02-12,True,True,12.0,841000.0
LD11822,CN1042,Chennai,Aggregator,Home Loan,2026-02-23,False,False,,0.0
LD11823,CN1005,Delhi NCR,Direct Sales,Business Loan,2026-04-20,True,True,13.0,842000.0
LD11824,CN1012,Hyderabad,Aggregator,Personal Loan,2026-04-13,False,False,,0.0
LD11825,CN1005,Delhi NCR,Direct Sales,Personal Loan,2026-04-10,True,True,23.0,2047000.0
LD11826,CN1009,Chennai,Aggregator,LAP,2026-01-12,True,True,11.0,1930000.0
LD11827,CN1023,Delhi NCR,Digital Partner,Business Loan,2026-01-27,False,False,,0.0
LD11828,CN1005,Delhi NCR,Direct Sales,Home Loan,2026-03-06,False,False,,0.0
LD11829,CN1056,Delhi NCR,DSA,LAP,2026-04-10,False,False,,0.0
LD11830,CN1045,Mumbai,Digital Partner,Home Loan,2026-03-27,True,True,24.0,829000.0
LD11831,CN1009,Chennai,Aggregator,Business Loan,2026-01-18,False,False,,0.0
LD11832,CN1030,Bangalore,Digital Partner,Business Loan,2026-04-08,True,True,18.0,1489000.0
LD11833,CN1049,Pune,Digital Partner,Personal Loan,2026-03-01,True,True,5.0,807000.0
LD11834,CN1009,Chennai,Aggregator,Business Loan,2026-03-04,False,False,,0.0
LD11835,CN1055,Chennai,DSA,Personal Loan,2026-02-05,True,True,6.0,971000.0
LD11836,CN1059,Pune,DSA,Personal Loan,2026-03-02,False,False,,0.0
LD11837,CN1044,Chennai,DSA,Business Loan,2026-03-26,True,True,3.0,1326000.0
LD11838,CN1033,Pune,Aggregator,Business Loan,2026-03-15,False,False,,0.0
LD11839,CN1021,Mumbai,Aggregator,Home Loan,2026-03-26,True,True,3.0,2271000.0
LD11840,CN1015,Pune,Aggregator,Home Loan,2026-02-26,False,False,,0.0
LD11841,CN1006,Bangalore,Aggregator,Business Loan,2026-05-14,True,True,2.0,208000.0
LD11842,CN1004,Chennai,Direct Sales,Business Loan,2026-01-18,False,False,,0.0
LD11843,CN1000,Pune,Direct Sales,Personal Loan,2026-02-06,False,False,,0.0
LD11844,CN1018,Delhi NCR,Aggregator,Home Loan,2026-01-24,True,True,8.0,629000.0
LD11845,CN1047,Pune,DSA,Personal Loan,2026-04-20,False,False,,0.0
LD11846,CN1031,Delhi NCR,Direct Sales,LAP,2026-02-12,False,False,,0.0
LD11847,CN1005,Delhi NCR,Direct Sales,Home Loan,2026-04-19,True,True,11.0,1462000.0
LD11848,CN1041,Bangalore,DSA,Home Loan,2026-03-11,False,False,,0.0
LD11849,CN1002,Bangalore,DSA,Business Loan,2026-01-21,False,False,,0.0
LD11850,CN1041,Bangalore,DSA,LAP,2026-04-12,True,True,15.0,1288000.0
LD11851,CN1026,Pune,Aggregator,Business Loan,2026-02-09,False,False,,0.0
LD11852,CN1049,Pune,Digital Partner,Business Loan,2026-01-06,False,False,,0.0
LD11853,CN1019,Pune,DSA,Business Loan,2026-01-22,False,False,,0.0
LD11854,CN1054,Delhi NCR,Direct Sales,LAP,2026-05-18,True,True,10.0,982000.0
LD11855,CN1050,Hyderabad,Digital Partner,LAP,2026-04-27,True,True,17.0,226000.0
LD11856,CN1025,Chennai,Aggregator,Home Loan,2026-05-01,True,False,2.0,0.0
LD11857,CN1016,Hyderabad,Aggregator,Personal Loan,2026-05-09,False,False,,0.0
LD11858,CN1015,Pune,Aggregator,LAP,2026-05-06,True,True,14.0,2428000.0
LD11859,CN1024,Hyderabad,Aggregator,LAP,2026-04-09,True,True,20.0,225000.0
LD11860,CN1042,Chennai,Aggregator,Personal Loan,2026-02-01,False,False,,0.0
LD11861,CN1034,Hyderabad,Direct Sales,Home Loan,2026-02-19,False,False,,0.0
LD11862,CN1018,Delhi NCR,Aggregator,LAP,2026-03-31,False,False,,0.0
LD11863,CN1026,Pune,Aggregator,Business Loan,2026-04-05,False,False,,0.0
LD11864,CN1040,Mumbai,Digital Partner,Business Loan,2026-04-19,False,False,,0.0
LD11865,CN1046,Delhi NCR,Aggregator,Home Loan,2026-05-03,True,True,22.0,1781000.0
LD11866,CN1027,Mumbai,Digital Partner,Personal Loan,2026-02-07,True,True,23.0,411000.0
LD11867,CN1004,Chennai,Direct Sales,Home Loan,2026-05-29,False,False,,0.0
LD11868,CN1033,Pune,Aggregator,Home Loan,2026-01-04,True,True,24.0,2296000.0
LD11869,CN1009,Chennai,Aggregator,Business Loan,2026-05-31,False,False,,0.0
LD11870,CN1051,Delhi NCR,DSA,Personal Loan,2026-05-13,False,False,,0.0
LD11871,CN1013,Chennai,Aggregator,Business Loan,2026-02-12,False,False,,0.0
LD11872,CN1054,Delhi NCR,Direct Sales,LAP,2026-03-19,True,True,14.0,1486000.0
LD11873,CN1044,Chennai,DSA,Business Loan,2026-01-23,True,True,13.0,2045000.0
LD11874,CN1018,Delhi NCR,Aggregator,LAP,2026-02-23,False,False,,0.0
LD11875,CN1033,Pune,Aggregator,Business Loan,2026-03-20,True,True,17.0,54000.0
LD11876,CN1012,Hyderabad,Aggregator,Personal Loan,2026-04-17,False,False,,0.0
LD11877,CN1034,Hyderabad,Direct Sales,LAP,2026-04-21,True,True,24.0,379000.0
LD11878,CN1057,Pune,DSA,Business Loan,2026-02-16,True,True,20.0,2045000.0
LD11879,CN1007,Bangalore,DSA,Home Loan,2026-02-21,True,True,8.0,685000.0
LD11880,CN1011,Bangalore,Digital Partner,Business Loan,2026-04-23,True,True,22.0,457000.0
LD11881,CN1050,Hyderabad,Digital Partner,LAP,2026-01-22,True,True,12.0,123000.0
LD11882,CN1052,Delhi NCR,DSA,Home Loan,2026-05-03,True,True,2.0,200000.0
LD11883,CN1056,Delhi NCR,DSA,Personal Loan,2026-05-30,False,False,,0.0
LD11884,CN1004,Chennai,Direct Sales,Personal Loan,2026-01-25,True,True,14.0,1527000.0
LD11885,CN1056,Delhi NCR,DSA,LAP,2026-05-05,True,True,15.0,875000.0
LD11886,CN1052,Delhi NCR,DSA,LAP,2026-03-22,False,False,,0.0
LD11887,CN1047,Pune,DSA,LAP,2026-04-13,True,True,13.0,2189000.0
LD11888,CN1009,Chennai,Aggregator,Personal Loan,2026-01-01,False,False,,0.0
LD11889,CN1051,Delhi NCR,DSA,Business Loan,2026-02-05,True,True,18.0,735000.0
LD11890,CN1008,Bangalore,Digital Partner,Home Loan,2026-04-05,True,True,17.0,1312000.0
LD11891,CN1019,Pune,DSA,Home Loan,2026-01-01,False,False,,0.0
LD11892,CN1011,Bangalore,Digital Partner,LAP,2026-01-05,True,False,25.0,0.0
LD11893,CN1006,Bangalore,Aggregator,LAP,2026-04-24,True,True,25.0,1551000.0
LD11894,CN1047,Pune,DSA,Personal Loan,2026-03-31,True,False,17.0,0.0
LD11895,CN1039,Pune,DSA,Personal Loan,2026-04-09,True,True,6.0,2181000.0
LD11896,CN1007,Bangalore,DSA,Personal Loan,2026-02-02,True,True,23.0,2491000.0
LD11897,CN1014,Delhi NCR,Aggregator,Business Loan,2026-02-13,False,False,,0.0
LD11898,CN1001,Chennai,Digital Partner,Personal Loan,2026-05-04,False,False,,0.0
LD11899,CN1036,Hyderabad,DSA,Home Loan,2026-03-04,True,True,23.0,1765000.0
LD11900,CN1017,Hyderabad,Digital Partner,Personal Loan,2026-04-22,False,False,,0.0
LD11901,CN1039,Pune,DSA,Personal Loan,2026-02-11,False,False,,0.0
LD11902,CN1024,Hyderabad,Aggregator,LAP,2026-04-09,False,False,,0.0
LD11903,CN1042,Chennai,Aggregator,Home Loan,2026-03-07,False,False,,0.0
LD11904,CN1025,Chennai,Aggregator,Personal Loan,2026-02-04,False,False,,0.0
LD11905,CN1010,Pune,Digital Partner,Business Loan,2026-01-24,False,False,,0.0
LD11906,CN1034,Hyderabad,Direct Sales,LAP,2026-02-27,False,False,,0.0
LD11907,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-03-29,True,True,25.0,1826000.0
LD11908,CN1024,Hyderabad,Aggregator,Business Loan,2026-03-01,True,True,4.0,323000.0
LD11909,CN1041,Bangalore,DSA,LAP,2026-02-18,False,False,,0.0
LD11910,CN1038,Pune,Digital Partner,Personal Loan,2026-05-27,True,False,14.0,0.0
LD11911,CN1027,Mumbai,Digital Partner,Personal Loan,2026-03-21,True,True,14.0,2451000.0
LD11912,CN1053,Mumbai,DSA,LAP,2026-04-04,False,False,,0.0
LD11913,CN1049,Pune,Digital Partner,Home Loan,2026-05-14,False,False,,0.0
LD11914,CN1011,Bangalore,Digital Partner,Home Loan,2026-01-28,True,True,16.0,824000.0
LD11915,CN1001,Chennai,Digital Partner,LAP,2026-02-26,False,False,,0.0
LD11916,CN1039,Pune,DSA,Business Loan,2026-02-07,True,True,23.0,2130000.0
LD11917,CN1043,Bangalore,Direct Sales,Personal Loan,2026-03-23,True,False,5.0,0.0
LD11918,CN1045,Mumbai,Digital Partner,LAP,2026-05-27,True,True,17.0,764000.0
LD11919,CN1043,Bangalore,Direct Sales,Business Loan,2026-01-16,False,False,,0.0
LD11920,CN1018,Delhi NCR,Aggregator,LAP,2026-02-09,False,False,,0.0
LD11921,CN1007,Bangalore,DSA,Home Loan,2026-02-27,False,False,,0.0
LD11922,CN1054,Delhi NCR,Direct Sales,Personal Loan,2026-02-15,False,False,,0.0
LD11923,CN1049,Pune,Digital Partner,Business Loan,2026-03-18,False,False,,0.0
LD11924,CN1053,Mumbai,DSA,Home Loan,2026-01-06,True,True,23.0,1210000.0
LD11925,CN1009,Chennai,Aggregator,LAP,2026-04-11,False,False,,0.0
LD11926,CN1016,Hyderabad,Aggregator,LAP,2026-03-14,False,False,,0.0
LD11927,CN1048,Mumbai,Digital Partner,Home Loan,2026-05-21,True,True,20.0,2171000.0
LD11928,CN1035,Hyderabad,Digital Partner,Personal Loan,2026-03-19,True,True,6.0,1133000.0
LD11929,CN1021,Mumbai,Aggregator,Business Loan,2026-03-16,False,False,,0.0
LD11930,CN1026,Pune,Aggregator,Home Loan,2026-02-25,False,False,,0.0
LD11931,CN1017,Hyderabad,Digital Partner,Home Loan,2026-01-03,True,False,5.0,0.0
LD11932,CN1037,Bangalore,Aggregator,Home Loan,2026-04-07,False,False,,0.0
LD11933,CN1046,Delhi NCR,Aggregator,Business Loan,2026-02-13,False,False,,0.0
LD11934,CN1049,Pune,Digital Partner,Personal Loan,2026-04-02,False,False,,0.0
LD11935,CN1024,Hyderabad,Aggregator,Home Loan,2026-01-14,True,True,12.0,1504000.0
LD11936,CN1055,Chennai,DSA,Home Loan,2026-04-14,True,True,14.0,1247000.0
LD11937,CN1046,Delhi NCR,Aggregator,Home Loan,2026-04-07,False,False,,0.0
LD11938,CN1017,Hyderabad,Digital Partner,Personal Loan,2026-04-29,False,False,,0.0
LD11939,CN1027,Mumbai,Digital Partner,Business Loan,2026-03-12,True,True,2.0,344000.0
LD11940,CN1058,Pune,Direct Sales,Personal Loan,2026-02-01,True,True,18.0,601000.0
LD11941,CN1056,Delhi NCR,DSA,Business Loan,2026-03-12,False,False,,0.0
LD11942,CN1021,Mumbai,Aggregator,Personal Loan,2026-02-16,True,False,24.0,0.0
